run_id,genome1,genome2,unique_taxa_names_per_connected_component,coverage,identity,comparision_type_species,comparision_type_genus,cluster_id,genome1_ST,genome2_ST
1.0,GCF_000177175.2 | Streptomyces sp. XylebKG-1 - ST 240:2,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,11,0.9115769549,0.9910923927,intra,intra,0,240,12
34.0,GCF_013363655.1 | Streptomyces sp. CAI 127 - ST 676:295,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.7782602917,0.9467456094,inter,intra,0,676,451
34.0,GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672:296,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.7800380688,0.9465979434,inter,intra,0,672,451
34.0,GCF_013363675.1 | Streptomyces sp. CAI-24 - ST 677:297,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.6524981682000001,0.8919273451,inter,intra,0,677,451
34.0,GCF_013363735.1 | Streptomyces sp. CAI-155 - ST 678:298,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.6532574717,0.8918399092,inter,intra,0,678,451
34.0,GCF_014648655.1 | Streptomyces atratus JCM 3386 - ST 702:299,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.3196863525,0.8661277241,inter,inter,0,702,451
34.0,GCF_014648875.1 | Streptomyces parvus JCM 4069 - ST 596:300,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.7909689285,0.9447006907,inter,intra,0,596,451
34.0,GCF_014649215.1 | Streptomyces cavourensis JCM 4298 - ST 583:301,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.6511463192,0.8915877148,inter,intra,0,583,451
34.0,GCF_014649535.1 | Streptomyces gelaticus JCM 4376 - ST 706:302,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.3940260187,0.8671771817,inter,inter,0,706,451
34.0,GCF_014649875.1 | Streptomyces rubiginosohelvolus JCM 4415 - ST 708:303,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8826127644,0.9609830654,intra,intra,0,708,451
34.0,GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614:304,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.1791535019,0.8532209961,inter,inter,0,614,451
34.0,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8500687096,0.9611899061,intra,intra,0,734,451
34.0,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8641472153,0.9612995055,intra,intra,0,734,451
34.0,GCF_016612665.1 | Streptomyces sp. MBT60 - ST 736:307,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8646693135,0.9613751233,intra,intra,0,736,451
34.0,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8610268062,0.9772318984,intra,intra,0,737,451
34.0,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8545872578,0.9771038641,intra,intra,0,737,451
34.0,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8647201322,0.9770686187,intra,intra,0,737,451
34.0,GCF_016654055.1 | Streptomyces sp. MBT55 - ST 740:311,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8837050342,0.9770576619,intra,intra,0,740,451
34.0,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.8638092039,0.9611250494,intra,intra,0,734,451
34.0,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.4188794104,0.8670320519,inter,inter,0,465,451
34.0,GCF_900091745.1 | Streptomyces sp. DpondAA-D4 - ST 260:314,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.4276645265,0.8669183771000001,inter,inter,0,260,451
34.0,GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624:315,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.4298370887,0.8673431328000001,inter,inter,0,624,451
34.0,GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631:316,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.6651798080000001,0.893768293,inter,intra,0,631,451
34.0,GCF_900091865.1 | Streptomyces sp. DvalAA-19 - ST 791:317,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.6156110753,0.8926365238,inter,intra,0,791,451
34.0,GCF_900092005.1 | Streptomyces sp. Cmuel-A718b - ST 794:318,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.7789067036,0.9453540093,inter,intra,0,794,451
34.0,GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633:319,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,13,0.7881671331000001,0.9463642601,inter,intra,0,633,451
34.0,GCF_000261345.2 | Streptomyces globisporus C-1027 - ST 245:245,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8750409676,0.9663658675,intra,intra,0,245,452
34.0,GCF_000498935.1 | Streptomyces sp. HCCB10043 - ST 259:246,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7814784615,0.9505855443,intra,intra,0,259,452
34.0,GCF_000698495.1 | Streptomyces sp. NTK 937 - ST 265:247,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4187988197,0.8665861210000001,inter,inter,0,265,452
34.0,GCF_000719355.1 | Streptomyces griseus NRRL F-5144 - ST 292:248,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8854445906,0.9816884294,intra,intra,0,292,452
34.0,GCF_000721185.1 | Streptomyces griseolus NRRL B-2925 - ST 314:249,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4152449493,0.8670565589,inter,inter,0,314,452
34.0,GCF_000743295.1 | Streptomyces sp. JS01 - ST 329:250,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9064584021,0.9792336681,intra,intra,0,329,452
34.0,GCF_001746305.1 | Streptomyces sp. EN23 - ST 408:251,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7978966159,0.9407439996,inter,intra,0,408,452
34.0,GCF_001751305.1 | Streptomyces nanshensis SCSIO M10372 - ST 410:252,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4737369876,0.8959014542,inter,inter,0,410,452
34.0,GCF_001905405.1 | Streptomyces sp. TSRI0445 - ST 416:253,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8663370338,0.9606050171,intra,intra,0,416,452
34.0,GCF_001905785.1 | Streptomyces sp. CB02130 - ST 422:254,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8443213712000001,0.9661843191,intra,intra,0,422,452
34.0,GCF_002154385.1 | Streptomyces albovinaceus NRRL B-2566 - ST 24:255,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8477876749000001,0.9618179415,intra,intra,0,24,452
34.0,GCF_002217715.1 | Streptomyces sp. SS07 - ST 442:256,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9271671587,0.9792101889,intra,intra,0,442,452
34.0,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8374716785,0.9611432772,intra,intra,0,451,452
34.0,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.814817993,0.9492174923,inter,intra,0,454,452
34.0,GCF_002551335.1 | Streptomyces sp. ms184 - ST 457:260,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8464133801,0.9672886247,intra,intra,0,457,452
34.0,GCF_002551345.1 | Streptomyces sp. ms115 - ST 458:261,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9404934636,0.9792791731,intra,intra,0,458,452
34.0,GCF_002551375.1 | Streptomyces sp. gb14 - ST 459:262,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8687578715000001,0.9735131224,intra,intra,0,459,452
34.0,GCF_002551415.1 | Streptomyces sp. f51 - ST 460:263,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8797525123000001,0.9738571663,intra,intra,0,460,452
34.0,GCF_002551435.1 | Streptomyces sp. f150 - ST 462:264,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8911100194,0.9825888134,intra,intra,0,462,452
34.0,GCF_002551475.1 | Streptomyces sp. b62 - ST 464:265,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8897032181000001,0.9812951198,intra,intra,0,464,452
34.0,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4225153829,0.8670724651,inter,inter,0,465,452
34.0,GCF_002803175.1 | Streptomyces sp. CB02613 - ST 469:267,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8005942308,0.9487624839,inter,intra,0,469,452
34.0,GCF_002804165.1 | Streptomyces cavourensis 1AS2a - ST 470:268,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6549455133000001,0.8929873398,inter,intra,0,470,452
34.0,GCF_002832675.1 | Streptomyces sp. S063 - ST 471:269,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7847436328,0.9408075274,inter,intra,0,471,452
34.0,GCF_002910775.2 | Streptomyces sp. SM18 - ST 478:270,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4061091245,0.8668303751,inter,inter,0,478,452
34.0,GCF_003024215.1 | Streptomyces sp. CS149 - ST 486:271,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8111466751,0.9473015607,inter,intra,0,486,452
34.0,GCF_003116755.1 | Streptomyces sp. CS131 - ST 494:272,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7913909236000001,0.9477294288,inter,intra,0,494,452
34.0,GCF_003116775.1 | Streptomyces sp. CS147 - ST 495:273,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8259845702,0.9489084885,inter,intra,0,495,452
34.0,GCF_003147545.1 | Streptomyces globisporus TFH56 - ST 338:274,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8730681100000001,0.9609262564,intra,intra,0,338,452
34.0,GCF_003330865.1 | Streptomyces atratus SCSIO_ZH16 - ST 499:275,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.3291079988,0.865903042,inter,inter,0,499,452
34.0,GCF_003352445.1 | Streptomyces cavourensis TJ430 - ST 500:276,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6533130753,0.8929477036000001,inter,intra,0,500,452
34.0,GCF_003353555.1 | Streptomyces sp. HB202 - ST 501:277,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8395414316,0.9605480836,intra,intra,0,501,452
34.0,GCF_003949895.1 | Streptomyces sp. WAC04770 - ST 535:278,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.5749386360000001,0.8965326091,inter,intra,0,535,452
34.0,GCF_003989035.1 | Streptomyces sp. NP10 - ST 546:279,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.906744921,0.9814578448,intra,intra,0,546,452
34.0,GCF_004000405.1 | Streptomyces sp. B27 - ST 549:280,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6407728140000001,0.892476291,inter,intra,0,549,452
34.0,GCF_006788935.1 | Streptomyces cavourensis DSM 41795 - ST 583:281,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6510600368,0.8928475955,inter,intra,0,583,452
34.0,GCF_008180165.1 | Streptomyces parvus C05 - ST 595:282,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7241254655,0.949443543,inter,intra,0,595,452
34.0,GCF_008632535.1 | Streptomyces parvus NRRL B-1455 - ST 596:283,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.787330906,0.9480173564,inter,intra,0,596,452
34.0,GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614:284,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.1814491919,0.8532382169,inter,inter,0,614,452
34.0,GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624:285,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4371446849,0.8672732878,inter,inter,0,624,452
34.0,GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631:286,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6680724992,0.894578606,inter,intra,0,631,452
34.0,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4225153829,0.8670724651,inter,inter,0,465,452
34.0,GCF_009864905.1 | Streptomyces sp. SID8378 - ST 633:288,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7941156669,0.9494360504,inter,intra,0,633,452
34.0,GCF_009865365.1 | Streptomyces sp. SID4912 - ST 260:289,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4271867816,0.866967876,inter,inter,0,260,452
34.0,GCF_009872565.1 | Streptomyces sp. SID5614 - ST 642:290,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.905254099,0.973971287,intra,intra,0,642,452
34.0,GCF_010548175.1 | Streptomyces halstedii SID11342 - ST 647:291,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.3912848348,0.8672176395000001,inter,inter,0,647,452
34.0,GCF_010548665.1 | Streptomyces parvus SID7590 - ST 654:292,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7538340635,0.9504794055,intra,intra,0,654,452
34.0,GCF_013363455.1 | Streptomyces sp. CAI-121 - ST 672:293,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7867130131000001,0.948518724,inter,intra,0,672,452
34.0,GCF_013363475.1 | Streptomyces sp. KAI-26 - ST 674:294,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6452396212,0.8929912614000001,inter,intra,0,674,452
34.0,GCF_013363655.1 | Streptomyces sp. CAI 127 - ST 676:295,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7851735916,0.9485409787,inter,intra,0,676,452
34.0,GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672:296,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7866085374,0.9485592055,inter,intra,0,672,452
34.0,GCF_013363675.1 | Streptomyces sp. CAI-24 - ST 677:297,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6521195856,0.8929359421,inter,intra,0,677,452
34.0,GCF_013363735.1 | Streptomyces sp. CAI-155 - ST 678:298,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6573316226,0.8926992887,inter,intra,0,678,452
34.0,GCF_014648655.1 | Streptomyces atratus JCM 3386 - ST 702:299,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.3237163382,0.8661835975000001,inter,inter,0,702,452
34.0,GCF_014648875.1 | Streptomyces parvus JCM 4069 - ST 596:300,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7884124106,0.9472895048,inter,intra,0,596,452
34.0,GCF_014649215.1 | Streptomyces cavourensis JCM 4298 - ST 583:301,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6544580669,0.8927915413,inter,intra,0,583,452
34.0,GCF_014649535.1 | Streptomyces gelaticus JCM 4376 - ST 706:302,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.40124825,0.8670427523,inter,inter,0,706,452
34.0,GCF_014649875.1 | Streptomyces rubiginosohelvolus JCM 4415 - ST 708:303,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9099298516,0.9813582569,intra,intra,0,708,452
34.0,GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614:304,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.1825675097,0.8530945629000001,inter,inter,0,614,452
34.0,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8952072130000001,0.9792524213,intra,intra,0,734,452
34.0,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9100665075,0.9793238686,intra,intra,0,734,452
34.0,GCF_016612665.1 | Streptomyces sp. MBT60 - ST 736:307,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9231208125,0.9792437678,intra,intra,0,736,452
34.0,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8251971412,0.9617516472,intra,intra,0,737,452
34.0,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8179397927000001,0.9616558819,intra,intra,0,737,452
34.0,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8271339553,0.9616035507,intra,intra,0,737,452
34.0,GCF_016654055.1 | Streptomyces sp. MBT55 - ST 740:311,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.8450067489,0.9615747862,intra,intra,0,740,452
34.0,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.9098018963,0.9791683872,intra,intra,0,734,452
34.0,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4225153829,0.8670724651,inter,inter,0,465,452
34.0,GCF_900091745.1 | Streptomyces sp. DpondAA-D4 - ST 260:314,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4282307216,0.8671351101,inter,inter,0,260,452
34.0,GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624:315,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.4385130003,0.8672603759,inter,inter,0,624,452
34.0,GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631:316,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6682232218,0.8945562403,inter,intra,0,631,452
34.0,GCF_900091865.1 | Streptomyces sp. DvalAA-19 - ST 791:317,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.6199347571,0.8932150475,inter,intra,0,791,452
34.0,GCF_900092005.1 | Streptomyces sp. Cmuel-A718b - ST 794:318,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7812837392,0.9477154016,inter,intra,0,794,452
34.0,GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633:319,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,13,0.7941156669,0.9494360504,inter,intra,0,633,452
34.0,GCF_000261345.2 | Streptomyces globisporus C-1027 - ST 245:245,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8274997209,0.9472956218,inter,intra,0,245,454
34.0,GCF_000498935.1 | Streptomyces sp. HCCB10043 - ST 259:246,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8086035613,0.964504898,intra,intra,0,259,454
34.0,GCF_000698495.1 | Streptomyces sp. NTK 937 - ST 265:247,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4192111847,0.8666606429,inter,inter,0,265,454
34.0,GCF_000719355.1 | Streptomyces griseus NRRL F-5144 - ST 292:248,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8386805705,0.9487312882,inter,intra,0,292,454
34.0,GCF_000721185.1 | Streptomyces griseolus NRRL B-2925 - ST 314:249,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4143492989,0.8665911666,inter,inter,0,314,454
34.0,GCF_000743295.1 | Streptomyces sp. JS01 - ST 329:250,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8232513503000001,0.9486461753,inter,intra,0,329,454
34.0,GCF_001746305.1 | Streptomyces sp. EN23 - ST 408:251,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8281176035000001,0.9435121823,inter,intra,0,408,454
34.0,GCF_001751305.1 | Streptomyces nanshensis SCSIO M10372 - ST 410:252,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4702413341,0.8941738091,inter,inter,0,410,454
34.0,GCF_001905405.1 | Streptomyces sp. TSRI0445 - ST 416:253,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8353211437,0.945916884,inter,intra,0,416,454
34.0,GCF_001905785.1 | Streptomyces sp. CB02130 - ST 422:254,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.7945995154000001,0.9470935735,inter,intra,0,422,454
34.0,GCF_002154385.1 | Streptomyces albovinaceus NRRL B-2566 - ST 24:255,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8221459939,0.9474092339,inter,intra,0,24,454
34.0,GCF_002217715.1 | Streptomyces sp. SS07 - ST 442:256,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8444476154,0.9489340767,inter,intra,0,442,454
34.0,GCF_002551105.1 | Streptomyces sp. st170 - ST 451:257,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8092280573,0.9462643843,inter,intra,0,451,454
34.0,GCF_002551135.1 | Streptomyces sp. st140 - ST 452:258,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8333965946,0.9492174923,inter,intra,0,452,454
34.0,GCF_002551335.1 | Streptomyces sp. ms184 - ST 457:260,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8253944815,0.9496066249,inter,intra,0,457,454
34.0,GCF_002551345.1 | Streptomyces sp. ms115 - ST 458:261,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8580812814000001,0.9487373955,inter,intra,0,458,454
34.0,GCF_002551375.1 | Streptomyces sp. gb14 - ST 459:262,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8322338718000001,0.9477936298,inter,intra,0,459,454
34.0,GCF_002551415.1 | Streptomyces sp. f51 - ST 460:263,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8339460255000001,0.9483158383,inter,intra,0,460,454
34.0,GCF_002551435.1 | Streptomyces sp. f150 - ST 462:264,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8123886925,0.9482150999,inter,intra,0,462,454
34.0,GCF_002551475.1 | Streptomyces sp. b62 - ST 464:265,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8490173841,0.9486702598,inter,intra,0,464,454
34.0,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4229998642,0.8665472068000001,inter,inter,0,465,454
34.0,GCF_002803175.1 | Streptomyces sp. CB02613 - ST 469:267,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8551209828,0.9755791762,intra,intra,0,469,454
34.0,GCF_002804165.1 | Streptomyces cavourensis 1AS2a - ST 470:268,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.6578311224000001,0.8915626914,inter,intra,0,470,454
34.0,GCF_002832675.1 | Streptomyces sp. S063 - ST 471:269,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8153099742000001,0.9434317812,inter,intra,0,471,454
34.0,GCF_002910775.2 | Streptomyces sp. SM18 - ST 478:270,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4077420894,0.8661471773,inter,inter,0,478,454
34.0,GCF_003024215.1 | Streptomyces sp. CS149 - ST 486:271,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8614580377000001,0.9661539863,intra,intra,0,486,454
34.0,GCF_003116755.1 | Streptomyces sp. CS131 - ST 494:272,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8527394627,0.9751392543,intra,intra,0,494,454
34.0,GCF_003116775.1 | Streptomyces sp. CS147 - ST 495:273,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.9639969258,0.9936215035,intra,intra,0,495,454
34.0,GCF_003147545.1 | Streptomyces globisporus TFH56 - ST 338:274,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8435423317,0.9457351012,inter,intra,0,338,454
34.0,GCF_003330865.1 | Streptomyces atratus SCSIO_ZH16 - ST 499:275,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.3271028726,0.8655953512000001,inter,inter,0,499,454
34.0,GCF_003352445.1 | Streptomyces cavourensis TJ430 - ST 500:276,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.655611809,0.8916019872000001,inter,intra,0,500,454
34.0,GCF_003353555.1 | Streptomyces sp. HB202 - ST 501:277,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8109050443,0.9458980003,inter,intra,0,501,454
34.0,GCF_003949895.1 | Streptomyces sp. WAC04770 - ST 535:278,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.5743062627000001,0.8952694798,inter,intra,0,535,454
34.0,GCF_003989035.1 | Streptomyces sp. NP10 - ST 546:279,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8597136236,0.9487097407,inter,intra,0,546,454
34.0,GCF_004000405.1 | Streptomyces sp. B27 - ST 549:280,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.6428773156,0.8914373528,inter,intra,0,549,454
34.0,GCF_006788935.1 | Streptomyces cavourensis DSM 41795 - ST 583:281,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.6494665072,0.8913599954,inter,intra,0,583,454
34.0,GCF_008180165.1 | Streptomyces parvus C05 - ST 595:282,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.7675563655000001,0.9679327116,intra,intra,0,595,454
34.0,GCF_008632535.1 | Streptomyces parvus NRRL B-1455 - ST 596:283,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.8477445454,0.9760828607,intra,intra,0,596,454
34.0,GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614:284,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.1798180316,0.8533455503,inter,inter,0,614,454
34.0,GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624:285,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4320881328,0.8666820449,inter,inter,0,624,454
34.0,GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631:286,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.6685414076,0.8933041456,inter,intra,0,631,454
34.0,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,GCF_002551175.1 | Streptomyces sp. st77 - ST 454:259,13,0.4229998642,0.8665472068000001,inter,inter,0,465,454
