run_id,genome1,genome2,coverage,identity,comparision_type_species,comparision_type_genus,genome1_ST,genome2_ST,organism,connected_components_count,ST_count_per_species,cluster_id
117.0,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692:351,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692:350,1.0118138725,0.9991710347,intra,intra,692,692,Streptomyces albaduncus,1,1,0
137.0,GCF_000163875.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:147,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8648276734,0.9998375728,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_001693675.1 | Streptomyces clavuligerus F613-1 - ST 167:148,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0023541786,0.9999433538,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_003454755.1 | Streptomyces clavuligerus F1D-5 - ST 167:149,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9509402075,0.9994858911,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_005519465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:150,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8859260078000001,0.9998735704,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015708605.1 | Streptomyces clavuligerus Leon-isolate - ST 167:151,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8767256280000001,0.9998700162,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767735.1 | Streptomyces clavuligerus F1D1 - ST 167:152,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0000343923,0.9999703525,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767755.1 | Streptomyces clavuligerus F1D4 - ST 167:153,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9956750225,0.9999376299,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767775.1 | Streptomyces clavuligerus F1D7 - ST 167:154,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9992622642,0.999980877,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767795.1 | Streptomyces clavuligerus F1D10 - ST 167:155,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9785033991,0.9999454746,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767815.1 | Streptomyces clavuligerus F1D14 - ST 167:156,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.976541092,0.9999513684,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767855.1 | Streptomyces clavuligerus F1D18 - ST 167:157,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0048261326,0.9999596214,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767875.1 | Streptomyces clavuligerus F1D26 - ST 167:158,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0021327616,0.9999581492,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767895.1 | Streptomyces clavuligerus F1D31 - ST 167:159,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0021921347,0.9998963726,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,1.0021616278,0.9999635506,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8183387212000001,0.9997877961,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8155197362000001,0.9997479487,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9798471333,0.9998507715,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912465.1 | Streptomyces clavuligerus BW0220 - ST 167:165,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9806173364,0.9997742149,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912875.1 | Streptomyces clavuligerus DSM 738 - ST 167:166,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8176684567,0.9997818455,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912895.1 | Streptomyces clavuligerus NRRL 3585 - ST 167:167,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8176163642000001,0.9997727622,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912925.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:168,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8499538121,0.999657722,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912945.1 | Streptomyces clavuligerus NCIMB 12785 - ST 167:169,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.8181490011,0.9997235599,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912975.1 | Streptomyces clavuligerus BW0218 - ST 167:170,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9812762134,0.9998058311,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912985.1 | Streptomyces clavuligerus BW0217 - ST 167:171,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9777561672,0.9997480671,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912995.1 | Streptomyces clavuligerus BW0216 - ST 167:172,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,0.9812518972,0.9998350116,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000148465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:146,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8261914418,0.9998494873,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000163875.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:147,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8646177841,0.9998452377,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_001693675.1 | Streptomyces clavuligerus F613-1 - ST 167:148,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,1.0019900516,0.9999508274,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_003454755.1 | Streptomyces clavuligerus F1D-5 - ST 167:149,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9485970251,0.9994971786,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_005519465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:150,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8855826123,0.9998827727,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015708605.1 | Streptomyces clavuligerus Leon-isolate - ST 167:151,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8764116634,0.9998790141,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767735.1 | Streptomyces clavuligerus F1D1 - ST 167:152,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,1.0011396886,0.9999681477,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767755.1 | Streptomyces clavuligerus F1D4 - ST 167:153,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9927814846,0.9999559771,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767775.1 | Streptomyces clavuligerus F1D7 - ST 167:154,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,1.0016777626,0.9999732923,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767795.1 | Streptomyces clavuligerus F1D10 - ST 167:155,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9744309394,0.9999832442,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767815.1 | Streptomyces clavuligerus F1D14 - ST 167:156,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9718076726,0.999967377,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767855.1 | Streptomyces clavuligerus F1D18 - ST 167:157,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,1.0000214101,0.9999805727,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767875.1 | Streptomyces clavuligerus F1D26 - ST 167:158,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9969675659,0.9999854939,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767895.1 | Streptomyces clavuligerus F1D31 - ST 167:159,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9976098966,0.9999546114,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9643666478,0.9999635506,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8159952867,0.9998116782,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8131948161,0.9997772935,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9798587333,0.999850306,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912465.1 | Streptomyces clavuligerus BW0220 - ST 167:165,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9805191036,0.9997859694,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912875.1 | Streptomyces clavuligerus DSM 738 - ST 167:166,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8153323049000001,0.9998115408,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912895.1 | Streptomyces clavuligerus NRRL 3585 - ST 167:167,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8152999587,0.9997950718,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912925.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:168,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8476362917,0.999665321,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912945.1 | Streptomyces clavuligerus NCIMB 12785 - ST 167:169,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.8158302577000001,0.9997467783,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912975.1 | Streptomyces clavuligerus BW0218 - ST 167:170,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9812869413,0.9998062952,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912985.1 | Streptomyces clavuligerus BW0217 - ST 167:171,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9777680687,0.9997490311,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912995.1 | Streptomyces clavuligerus BW0216 - ST 167:172,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,0.9812633954,0.9998356385,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000148465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:146,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9672292816,0.9998575264,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000163875.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:147,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9676499364,0.9998708949,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_001693675.1 | Streptomyces clavuligerus F613-1 - ST 167:148,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9549595706,0.9998126604,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_003454755.1 | Streptomyces clavuligerus F1D-5 - ST 167:149,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9129640004,0.9997128175,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_005519465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:150,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9723212056,0.9998980451,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015708605.1 | Streptomyces clavuligerus Leon-isolate - ST 167:151,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9722533608,0.9998987389,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767735.1 | Streptomyces clavuligerus F1D1 - ST 167:152,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9534839961,0.9998109429,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767755.1 | Streptomyces clavuligerus F1D4 - ST 167:153,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.939653707,0.9997566108,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767775.1 | Streptomyces clavuligerus F1D7 - ST 167:154,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9525661425,0.9998151671,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767795.1 | Streptomyces clavuligerus F1D10 - ST 167:155,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9313409303,0.999808815,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767815.1 | Streptomyces clavuligerus F1D14 - ST 167:156,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9262125392,0.9998054353,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767855.1 | Streptomyces clavuligerus F1D18 - ST 167:157,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9531194947,0.9998123906,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767875.1 | Streptomyces clavuligerus F1D26 - ST 167:158,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9521616923,0.9998149743,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767895.1 | Streptomyces clavuligerus F1D31 - ST 167:159,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9528485707,0.9997590809,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9197216628,0.9997877961,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9530299582,0.9998116782,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9900105402,0.9998415359,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9901917404,0.9999146045,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912465.1 | Streptomyces clavuligerus BW0220 - ST 167:165,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9911599682,0.9998693564,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912875.1 | Streptomyces clavuligerus DSM 738 - ST 167:166,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.991615323,0.9998432141,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912895.1 | Streptomyces clavuligerus NRRL 3585 - ST 167:167,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.991394183,0.9998419976,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912925.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:168,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9870973855,0.9998155727,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912945.1 | Streptomyces clavuligerus NCIMB 12785 - ST 167:169,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9902488031,0.9998380192,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912975.1 | Streptomyces clavuligerus BW0218 - ST 167:170,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9916455458,0.9998107565,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912985.1 | Streptomyces clavuligerus BW0217 - ST 167:171,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.9905713798,0.9997864221,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912995.1 | Streptomyces clavuligerus BW0216 - ST 167:172,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,0.99168141,0.9998933289,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000148465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:146,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9639964495,0.9997552808,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000163875.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:147,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9624848602,0.99971782,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_001693675.1 | Streptomyces clavuligerus F613-1 - ST 167:148,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9492767389,0.9997740687,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_003454755.1 | Streptomyces clavuligerus F1D-5 - ST 167:149,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9077182697,0.9996611265,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_005519465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:150,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9670096954,0.9997467991,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015708605.1 | Streptomyces clavuligerus Leon-isolate - ST 167:151,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9669244631,0.9997480066,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767735.1 | Streptomyces clavuligerus F1D1 - ST 167:152,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9478642204,0.9997760404,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767755.1 | Streptomyces clavuligerus F1D4 - ST 167:153,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9355232497,0.9997441009,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767775.1 | Streptomyces clavuligerus F1D7 - ST 167:154,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9469453546,0.9997808085,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767795.1 | Streptomyces clavuligerus F1D10 - ST 167:155,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9258031206,0.9997744826,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767815.1 | Streptomyces clavuligerus F1D14 - ST 167:156,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9208519847,0.9997665292,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767855.1 | Streptomyces clavuligerus F1D18 - ST 167:157,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9474850638,0.9997775192,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767875.1 | Streptomyces clavuligerus F1D26 - ST 167:158,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9465501444,0.9997809587,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767895.1 | Streptomyces clavuligerus F1D31 - ST 167:159,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9473212428,0.999715574,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767915.1 | Streptomyces clavuligerus F1D35 - ST 167:160,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9142821974,0.9997479487,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767935.1 | Streptomyces clavuligerus F1D28 - ST 167:161,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9474056642,0.9997772935,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912395.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:162,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9875572719,0.9998415359,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9860624449,0.9999051144,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912465.1 | Streptomyces clavuligerus BW0220 - ST 167:165,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9879327576,0.999866436,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912875.1 | Streptomyces clavuligerus DSM 738 - ST 167:166,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9901072174,0.9998673708,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912895.1 | Streptomyces clavuligerus NRRL 3585 - ST 167:167,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9901855053,0.9998137397,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912925.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:168,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9837998913,0.999762515,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912945.1 | Streptomyces clavuligerus NCIMB 12785 - ST 167:169,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9889812143,0.9997872207,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912975.1 | Streptomyces clavuligerus BW0218 - ST 167:170,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9874569865,0.9998676409,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912985.1 | Streptomyces clavuligerus BW0217 - ST 167:171,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.98829178,0.9998410712,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015912995.1 | Streptomyces clavuligerus BW0216 - ST 167:172,GCF_015912435.1 | Streptomyces clavuligerus NCIMB 14335 - ST 167:163,0.9880800093,0.9998856476,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000148465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:146,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.7144538297,0.9998848836,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_000163875.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:147,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.7440104421,0.9998614605,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_001693675.1 | Streptomyces clavuligerus F613-1 - ST 167:148,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8457119829,0.9998501463,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_003454755.1 | Streptomyces clavuligerus F1D-5 - ST 167:149,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8097319498000001,0.9998527368,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_005519465.1 | Streptomyces clavuligerus ATCC 27064 - ST 167:150,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.747147208,0.9998854894,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015708605.1 | Streptomyces clavuligerus Leon-isolate - ST 167:151,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.7510574049000001,0.9999265809,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767735.1 | Streptomyces clavuligerus F1D1 - ST 167:152,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8458452888,0.9998524703,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767755.1 | Streptomyces clavuligerus F1D4 - ST 167:153,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8362385912,0.999826359,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767775.1 | Streptomyces clavuligerus F1D7 - ST 167:154,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8454443429,0.9998547223,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
137.0,GCF_015767795.1 | Streptomyces clavuligerus F1D10 - ST 167:155,GCF_015912455.1 | Streptomyces clavuligerus BW0219 - ST 167:164,0.8253561875000001,0.9998548265,intra,intra,167,167,Streptomyces clavuligerus,1,1,16
