run_id,genome1,genome2,unique_taxa_names_per_connected_component,coverage,identity,comparision_type_species,comparision_type_genus,cluster_id,genome1_ST,genome2_ST,unique_taxa_names_per_ST
1.0,GCF_001723115.1 | Streptomyces griseus NRRL B-2165 - ST 12:18,GCF_000010605.1 | Streptomyces griseus NBRC 13350 - ST 12:1,11,0.9789097602,0.9995054981,intra,intra,0,12,12,1
22.0,GCF_001553435.1 | Streptomyces hygroscopicus NBRC 16556 - ST 78:204,GCF_001570645.1 | Streptomyces hygroscopicus NBRC 100766 - ST 78:207,2,0.9594723459,0.9910989661,intra,intra,20,78,78,1
23.0,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,2,0.9964195972,1.0,intra,intra,10,242,242,2
23.0,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,2,1.0020398924,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,2,1.0020398924,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,2,0.9964195972,1.0,intra,intra,10,242,242,2
23.0,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,2,1.0020398924,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,2,1.0020398924,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,2,1.0121378163,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,2,1.0121378163,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,2,1.0,1.0,intra,intra,10,242,242,2
23.0,GCF_000226455.1 | Streptomyces chartreusis NRRL 12338 - ST 242:210,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,2,1.0121378163,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_009862985.1 | Streptomyces sp. SID5464 - ST 242:211,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,2,1.0121378163,0.9997882609,intra,intra,10,242,242,2
23.0,GCF_900236475.1 | Streptomyces chartreusis NRRL3882 - ST 242:212,GCF_900236505.1 | Streptomyces chartreusis NRRL3882 - ST 242:213,2,1.0,1.0,intra,intra,10,242,242,2
25.0,GCF_000721035.1 | Streptomyces griseus NRRL B-2621 - ST 284:218,GCF_000718525.1 | Streptomyces griseus NRRL B-2621 - ST 284:217,1,1.0040266859,0.9998106947,intra,intra,22,284,284,1
25.0,GCF_000718525.1 | Streptomyces griseus NRRL B-2621 - ST 284:217,GCF_000721035.1 | Streptomyces griseus NRRL B-2621 - ST 284:218,1,1.0040123601,0.9998106947,intra,intra,22,284,284,1
26.0,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,1,0.9525708884,0.9997871652,intra,intra,23,287,287,1
26.0,GCF_000718755.1 | Streptomyces rimosus NRRL WC-3560 - ST 287:219,GCF_000719185.1 | Streptomyces rimosus NRRL B-2660 - ST 287:220,1,1.0059697277,0.9997871652,intra,intra,23,287,287,1
28.0,GCF_001513955.1 | Streptomyces pseudovenezuelae DSM 40212 - ST 320:228,GCF_000721945.1 | Streptomyces sp. NRRL WC-3774 - ST 320:227,2,0.9905013028,0.9998892983,intra,intra,11,320,320,2
28.0,GCF_000721945.1 | Streptomyces sp. NRRL WC-3774 - ST 320:227,GCF_001513955.1 | Streptomyces pseudovenezuelae DSM 40212 - ST 320:228,2,0.994167341,0.9998892983,intra,intra,11,320,320,2
29.0,GCF_014650315.1 | Streptomyces chartreusis JCM 4570 - ST 604:233,GCF_008704715.1 | Streptomyces chartreusis ATCC 14922 - ST 604:231,2,0.9872566658,0.999929618,intra,intra,24,604,604,1
29.0,GCF_008704715.1 | Streptomyces chartreusis ATCC 14922 - ST 604:231,GCF_014650315.1 | Streptomyces chartreusis JCM 4570 - ST 604:233,2,1.0048255173,0.999929618,intra,intra,24,604,604,1
30.0,GCF_002156095.1 | Streptomyces sp. NRRL B-24085 - ST 365:237,GCF_001282115.1 | Streptomyces sp. NRRL B-24085 - ST 365:236,1,1.0038188448,0.999420604,intra,intra,25,365,365,1
30.0,GCF_001282115.1 | Streptomyces sp. NRRL B-24085 - ST 365:236,GCF_002156095.1 | Streptomyces sp. NRRL B-24085 - ST 365:237,1,0.9889553096,0.999420604,intra,intra,25,365,365,1
31.0,GCF_001509795.1 | Streptomyces sp. NRRL WC-3605 - ST 384:239,GCF_001509785.1 | Streptomyces sp. NRRL WC-3604 - ST 384:238,1,1.0112133901,0.9997937322,intra,intra,26,384,384,1
31.0,GCF_001509785.1 | Streptomyces sp. NRRL WC-3604 - ST 384:238,GCF_001509795.1 | Streptomyces sp. NRRL WC-3605 - ST 384:239,1,1.0110984773,0.9997937322,intra,intra,26,384,384,1
32.0,GCF_001650215.1 | Streptomyces sp. RTd22 - ST 400:241,GCF_001640565.1 | Streptomyces sp. RTd22 - ST 400:240,1,1.0003342226,0.9998362641,intra,intra,27,400,400,1
32.0,GCF_001640565.1 | Streptomyces sp. RTd22 - ST 400:240,GCF_001650215.1 | Streptomyces sp. RTd22 - ST 400:241,1,0.9964910031,0.9998362641,intra,intra,27,400,400,1
33.0,GCF_003344445.1 | Streptomyces lincolnensis LC-G - ST 402:243,GCF_001685355.1 | Streptomyces lincolnensis NRRL 2936 - ST 402:242,1,1.0055300617,0.9999391611,intra,intra,28,402,402,1
33.0,GCF_014083905.1 | Streptomyces lincolnensis B48 - ST 402:244,GCF_001685355.1 | Streptomyces lincolnensis NRRL 2936 - ST 402:242,1,0.950558829,0.9999623717,intra,intra,28,402,402,1
33.0,GCF_001685355.1 | Streptomyces lincolnensis NRRL 2936 - ST 402:242,GCF_003344445.1 | Streptomyces lincolnensis LC-G - ST 402:243,1,0.9270469948,0.9999391611,intra,intra,28,402,402,1
33.0,GCF_014083905.1 | Streptomyces lincolnensis B48 - ST 402:244,GCF_003344445.1 | Streptomyces lincolnensis LC-G - ST 402:243,1,0.9494931844,0.9999662228,intra,intra,28,402,402,1
33.0,GCF_001685355.1 | Streptomyces lincolnensis NRRL 2936 - ST 402:242,GCF_014083905.1 | Streptomyces lincolnensis B48 - ST 402:244,1,0.9219944968,0.9999623717,intra,intra,28,402,402,1
33.0,GCF_003344445.1 | Streptomyces lincolnensis LC-G - ST 402:243,GCF_014083905.1 | Streptomyces lincolnensis B48 - ST 402:244,1,0.9989286957,0.9999662228,intra,intra,28,402,402,1
34.0,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_014649215.1 | Streptomyces cavourensis JCM 4298 - ST 583:301,GCF_006788935.1 | Streptomyces cavourensis DSM 41795 - ST 583:281,13,1.0057693965,0.9999234638,intra,intra,30,583,583,1
34.0,GCF_014648875.1 | Streptomyces parvus JCM 4069 - ST 596:300,GCF_008632535.1 | Streptomyces parvus NRRL B-1455 - ST 596:283,13,0.9934934278,0.9998815869,intra,intra,31,596,596,1
34.0,GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614:304,GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614:284,13,1.004753187,0.9999614648,intra,intra,32,614,614,1
34.0,GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624:315,GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624:285,13,1.0,1.0,intra,intra,33,624,624,1
34.0,GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631:316,GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631:286,13,1.0,1.0,intra,intra,34,631,631,1
34.0,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633:319,GCF_009864905.1 | Streptomyces sp. SID8378 - ST 633:288,13,0.9999446961,1.0,intra,intra,35,633,633,1
34.0,GCF_900091745.1 | Streptomyces sp. DpondAA-D4 - ST 260:314,GCF_009865365.1 | Streptomyces sp. SID4912 - ST 260:289,13,1.0038671204,0.9999431603,intra,intra,36,260,260,1
34.0,GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672:296,GCF_013363455.1 | Streptomyces sp. CAI-121 - ST 672:293,13,1.0027801293,0.9999301275,intra,intra,37,672,672,1
34.0,GCF_013363455.1 | Streptomyces sp. CAI-121 - ST 672:293,GCF_013363665.1 | Streptomyces sp. CAI-68 - ST 672:296,13,1.0026978368,0.9999301275,intra,intra,37,672,672,1
34.0,GCF_008632535.1 | Streptomyces parvus NRRL B-1455 - ST 596:283,GCF_014648875.1 | Streptomyces parvus JCM 4069 - ST 596:300,13,0.9993412053,0.9998815869,intra,intra,31,596,596,1
34.0,GCF_006788935.1 | Streptomyces cavourensis DSM 41795 - ST 583:281,GCF_014649215.1 | Streptomyces cavourensis JCM 4298 - ST 583:301,13,0.9998933562,0.9999234638,intra,intra,30,583,583,1
34.0,GCF_009811575.1 | Streptomyces glebosus NBRC 13786 - ST 614:284,GCF_014656235.1 | Streptomyces glebosus JCM 4954 - ST 614:304,13,0.9989799178,0.9999614648,intra,intra,32,614,614,1
34.0,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,13,0.9913360572,0.9993751115,intra,intra,38,734,734,1
34.0,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,13,0.9966911951,0.9991641133,intra,intra,38,734,734,1
34.0,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,13,0.9752330265,0.9993751115,intra,intra,38,734,734,1
34.0,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,13,0.9944728023,0.9993188116,intra,intra,38,734,734,1
34.0,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,13,0.9873059162,0.9994374941,intra,intra,39,737,737,1
34.0,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,13,0.9891788885,0.9993580484,intra,intra,39,737,737,1
34.0,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,13,1.0001691921,0.9994374941,intra,intra,39,737,737,1
34.0,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,13,0.9898522553,0.9994099508,intra,intra,39,737,737,1
34.0,GCF_016612705.1 | Streptomyces sp. MBT56 - ST 737:308,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,13,1.0005909245,0.9993580484,intra,intra,39,737,737,1
34.0,GCF_016612725.1 | Streptomyces sp. MBT54 - ST 737:309,GCF_016612775.1 | Streptomyces sp. MBT98 - ST 737:310,13,0.9883945999,0.9994099508,intra,intra,39,737,737,1
34.0,GCF_016612575.1 | Streptomyces sp. MBT67 - ST 734:305,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,13,0.9771489325,0.9991641133,intra,intra,38,734,734,1
34.0,GCF_016612645.1 | Streptomyces sp. MBT61 - ST 734:306,GCF_016654065.1 | Streptomyces sp. MBT59 - ST 734:312,13,0.9910727904,0.9993188116,intra,intra,38,734,734,1
34.0,GCF_002705695.1 | Streptomyces sp. OspMP-M45 - ST 465:266,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_009863235.1 | Streptomyces sp. SID4925 - ST 465:287,GCF_900090065.1 | Streptomyces sp. OspMP-M45 - ST 465:313,13,0.9999865009,1.0,intra,intra,29,465,465,1
34.0,GCF_009865365.1 | Streptomyces sp. SID4912 - ST 260:289,GCF_900091745.1 | Streptomyces sp. DpondAA-D4 - ST 260:314,13,1.0007843174,0.9999431603,intra,intra,36,260,260,1
34.0,GCF_009862465.1 | Streptomyces sp. SID4941 - ST 624:285,GCF_900091765.1 | Streptomyces sp. PalvLS-984 - ST 624:315,13,0.9964522714,1.0,intra,intra,33,624,624,1
34.0,GCF_009863145.1 | Streptomyces sp. SID4937 - ST 631:286,GCF_900091775.1 | Streptomyces sp. ScaeMP-e83 - ST 631:316,13,0.9992962546,1.0,intra,intra,34,631,631,1
34.0,GCF_009864905.1 | Streptomyces sp. SID8378 - ST 633:288,GCF_900187925.1 | Streptomyces sp. PgraA7 - ST 633:319,13,0.9999446961,1.0,intra,intra,35,633,633,1
35.0,GCF_008639165.1 | Streptomyces venezuelae ATCC 10712 - ST 17:324,GCF_001886595.1 | Streptomyces venezuelae NRRL B-65442 - ST 17:322,2,0.9998428894,0.9999902703,intra,intra,40,17,17,1
35.0,GCF_001886595.1 | Streptomyces venezuelae NRRL B-65442 - ST 17:322,GCF_008639165.1 | Streptomyces venezuelae ATCC 10712 - ST 17:324,2,0.9811335367,0.9999902703,intra,intra,40,17,17,1
38.0,GCF_014654895.1 | Streptomyces filamentosus JCM 4122 - ST 597:336,GCF_008634015.1 | Streptomyces filamentosus ATCC 23958 - ST 597:335,1,0.8409606455,0.9922563969,intra,intra,41,597,597,1
38.0,GCF_008634015.1 | Streptomyces filamentosus ATCC 23958 - ST 597:335,GCF_014654895.1 | Streptomyces filamentosus JCM 4122 - ST 597:336,1,0.9445424217,0.9922563969,intra,intra,41,597,597,1
39.0,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,3,1.0158391048,0.9999294128,intra,intra,42,466,466,1
39.0,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,3,0.9576057218,0.9949720722,intra,intra,42,466,466,1
39.0,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,3,1.0011329873,0.9999631342,intra,intra,42,466,466,1
39.0,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,3,1.0236135475,0.9999294128,intra,intra,42,466,466,1
39.0,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,3,0.9663219623,0.9949576169,intra,intra,42,466,466,1
39.0,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,3,1.0192218948,0.9999381488,intra,intra,42,466,466,1
39.0,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,3,0.9590049671,0.9949720722,intra,intra,42,466,466,1
39.0,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,3,0.960383912,0.9949576169,intra,intra,42,466,466,1
39.0,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,3,0.9584959804,0.9949610531,intra,intra,42,466,466,1
39.0,GCF_900102245.1 | Streptomyces sp. KS_16 - ST 466:339,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,3,1.0018119269,0.9999631342,intra,intra,42,466,466,1
39.0,GCF_900105235.1 | Streptomyces sp. 2133.1 - ST 466:340,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,3,1.0121667644,0.9999381488,intra,intra,42,466,466,1
39.0,GCF_900105775.1 | Streptomyces sp. 2112.3 - ST 466:341,GCF_900187385.1 | Streptomyces sp. 2114.4 - ST 466:343,3,0.9577465538,0.9949610531,intra,intra,42,466,466,1
41.0,GCF_012927245.1 | Streptomyces sp. R302 - ST 670:349,GCF_012927225.1 | Streptomyces sp. R301 - ST 670:348,1,1.0046001054,0.9999856017,intra,intra,43,670,670,1
41.0,GCF_012927225.1 | Streptomyces sp. R301 - ST 670:348,GCF_012927245.1 | Streptomyces sp. R302 - ST 670:349,1,1.0050405273,0.9999856017,intra,intra,43,670,670,1
42.0,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692:351,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692:350,1,1.0118138725,0.9991710347,intra,intra,44,692,692,1
42.0,GCF_014203495.1 | Streptomyces albaduncus CECT 3226 - ST 692:350,GCF_014650615.1 | Streptomyces albaduncus JCM 4715 - ST 692:351,1,1.0122896613,0.9991710347,intra,intra,44,692,692,1
43.0,GCF_014648935.1 | Streptomyces diastaticus JCM 4128 - ST 667:356,GCF_011170125.1 | Streptomyces diastaticus NBRC 13412 - ST 667:355,3,1.0003640615,0.9999149592,intra,intra,45,667,667,1
43.0,GCF_011170125.1 | Streptomyces diastaticus NBRC 13412 - ST 667:355,GCF_014648935.1 | Streptomyces diastaticus JCM 4128 - ST 667:356,3,0.9861230251,0.9999149592,intra,intra,45,667,667,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,0.9909696412,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,0.9909696412,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,0.9999467569,0.9999093048,intra,intra,46,241,241,1
44.0,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,0.9996210928,0.999944433,intra,intra,46,241,241,1
44.0,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,1.0000683712,0.9999114374,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,1,0.9998823849,0.9999481889,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.9961046283,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.999234715,0.9998653593,intra,intra,46,241,241,1
44.0,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.9992209993,0.9999015976,intra,intra,46,241,241,1
44.0,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.9961046283,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.9994669502,0.999867554,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,1,0.9993708614,0.9999055766,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.9961046283,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.999234715,0.9998653593,intra,intra,46,241,241,1
44.0,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.9992209993,0.9999015976,intra,intra,46,241,241,1
44.0,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.9961046283,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.9994669502,0.999867554,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,1,0.9993708614,0.9999055766,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9904022421,0.9999093048,intra,intra,46,241,241,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9845950414,0.9998653593,intra,intra,46,241,241,1
44.0,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9845950414,0.9998653593,intra,intra,46,241,241,1
44.0,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9968909236,0.9998921038,intra,intra,46,241,241,1
44.0,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9904022421,0.9999093048,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,1,0.9969751853,0.9998923933,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9927236582,0.999944433,intra,intra,46,241,241,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9872108157,0.9999015976,intra,intra,46,241,241,1
44.0,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9872108157,0.9999015976,intra,intra,46,241,241,1
44.0,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9995530844,0.9998921038,intra,intra,46,241,241,1
44.0,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9927236582,0.999944433,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,0.9996453158,0.9998946082,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,1.0,1.0,intra,intra,46,241,241,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,0.9909696412,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_009862105.1 | Streptomyces sp. SID8357 - ST 241:360,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,0.9909696412,0.9999323003,intra,intra,46,241,241,1
44.0,GCF_009862475.1 | Streptomyces sp. SID4940 - ST 241:361,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,0.9999467569,0.9999093048,intra,intra,46,241,241,1
44.0,GCF_009863165.1 | Streptomyces sp. SID4939 - ST 241:362,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,0.9996210928,0.999944433,intra,intra,46,241,241,1
44.0,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,1.0000683712,0.9999114374,intra,intra,46,241,241,1
44.0,GCF_900095575.1 | Streptomyces sp. DpondAA-F4 - ST 241:367,GCF_009865465.1 | Streptomyces sp. SID1 - ST 241:363,1,0.9998823849,0.9999481889,intra,intra,46,241,241,1
44.0,GCF_000177195.2 | Streptomyces sp. SirexAA-E - ST 241:358,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,1,0.9883613597,0.9999114374,intra,intra,46,241,241,1
44.0,GCF_000382745.1 | Streptomyces sp. DvalAA-83 - ST 241:359,GCF_900091715.1 | Streptomyces sp. DpondAA-F4a - ST 241:365,1,0.9826749731,0.999867554,intra,intra,46,241,241,1
