FILE	SCHEME	ST	16S	atpD	gyrB	recA	rpoB	trpB
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004795105.1_ASM479510v1_genomic.gbff	streptomyces_pubMLST	-	~84	~37	-	100?	~12	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004795115.1_ASM479511v1_genomic.gbff	streptomyces_pubMLST	-	~20	16?	~42	~135	17	17?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004795155.1_ASM479515v1_genomic.gbff	streptomyces_pubMLST	-	~99	127	~124	131	126	~142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004795255.1_ASM479525v1_genomic.gbff	streptomyces_pubMLST	-	-	~115	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004795715.1_ASM479571v1_genomic.gbff	streptomyces_pubMLST	-	~105	~185	180	186	~185	~202
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004798565.1_ASM479856v1_genomic.gbff	streptomyces_pubMLST	-	~154	~184	~46	~185	~47	~201
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004798575.1_ASM479857v1_genomic.gbff	streptomyces_pubMLST	-	~80	33?	-	~118	~15	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_004803895.1_ASM480389v1_genomic.gbff	streptomyces_pubMLST	-	~65	~139	~129	~136	~131	~146
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005047355.1_ASM504735v1_genomic.gbff	streptomyces_pubMLST	-	52?	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005048155.1_ASM504815v1_genomic.gbff	streptomyces_pubMLST	-	~43	~145	-	~73	121?	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005222485.1_ASM522248v1_genomic.gbff	streptomyces_pubMLST	-	~21	~106	-	~99	~101	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005234185.1_ASM523418v1_genomic.gbff	streptomyces_pubMLST	-	8	~11	~24	~22	~12	~106
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005280195.1_ASM528019v1_genomic.gbff	streptomyces_pubMLST	-	~97	~107	-	~101	~141	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005280215.1_ASM528021v1_genomic.gbff	streptomyces_pubMLST	-	~97	~107	-	~101	~108	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005405925.1_ASM540592v1_genomic.gbff	streptomyces_pubMLST	67	49	61	61	60	61	67
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005405965.1_ASM540596v1_genomic.gbff	streptomyces_pubMLST	-	93,93,93,93,93	119	117	123	118	135
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005406005.1_ASM540600v1_genomic.gbff	streptomyces_pubMLST	-	93,93,93,93,93	119	117	123	118	135
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005490965.1_ASM549096v1_genomic.gbff	streptomyces_pubMLST	-	~105	~185	180	~186	185	~202
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005517195.1_ASM551719v1_genomic.gbff	streptomyces_pubMLST	-	~14	140?	-	~175	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005519465.1_ASM551946v1_genomic.gbff	streptomyces_pubMLST	-	98,98,98,98,98	126	123	130	125	141
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005768555.2_ASM576855v2_genomic.gbff	streptomyces_pubMLST	-	~66	~182	~178	~99	~182	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005795905.1_ASM579590v1_genomic.gbff	streptomyces_pubMLST	-	108?	42?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005860785.2_ASM586078v2_genomic.gbff	streptomyces_pubMLST	-	40?	31?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005938145.1_ASM593814v1_genomic.gbff	streptomyces_pubMLST	-	~72	57	~88	~87	~87	~98
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005981925.1_ASM598192v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005981935.1_ASM598193v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_005981965.1_ASM598196v1_genomic.gbff	streptomyces_pubMLST	-	~16	~130	-	~134	~30	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006088715.1_ASM608871v1_genomic.gbff	streptomyces_pubMLST	-	116?	~161	~112	~121	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006229535.1_ASM622953v1_genomic.gbff	streptomyces_pubMLST	-	46,46,46,46,46,46,46	58	58	57	~65	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006334905.2_ASM633490v2_genomic.gbff	streptomyces_pubMLST	-	-	-	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006334995.2_ASM633499v2_genomic.gbff	streptomyces_pubMLST	-	-	-	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006516935.1_ASM651693v1_genomic.gbff	streptomyces_pubMLST	-	~81	~165	~102	~102	~101	~114
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006539165.1_ASM653916v1_genomic.gbff	streptomyces_pubMLST	-	~44	57?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006539185.1_ASM653918v1_genomic.gbff	streptomyces_pubMLST	-	~14	~10	~174	~39	~178	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006539505.1_ASM653950v1_genomic.gbff	streptomyces_pubMLST	-	5?	~138	-	~184	~106	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006540305.1_ASM654030v1_genomic.gbff	streptomyces_pubMLST	-	~100	~143	-	~136	~149	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006547165.1_ASM654716v1_genomic.gbff	streptomyces_pubMLST	182	112	140	137	143	138	154
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006547175.1_ASM654717v1_genomic.gbff	streptomyces_pubMLST	-	112	140	137	~143	~138	~154
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006547185.1_ASM654718v1_genomic.gbff	streptomyces_pubMLST	-	112	140	137	~143	~138	~154
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715185.1_ASM671518v1_genomic.gbff	streptomyces_pubMLST	-	~65	~154	-	~157	~165	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715395.1_ASM671539v1_genomic.gbff	streptomyces_pubMLST	-	~100	~105	-	~108	~101	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715605.1_ASM671560v1_genomic.gbff	streptomyces_pubMLST	-	~146	~175	~171	~176	~185	~190
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715635.1_ASM671563v1_genomic.gbff	streptomyces_pubMLST	-	~35	31?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715785.1_ASM671578v1_genomic.gbff	streptomyces_pubMLST	-	~100	~128	~125	154?	~127	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715825.1_ASM671582v1_genomic.gbff	streptomyces_pubMLST	-	~146	~139	~107	~136	~131	~146
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006715925.1_ASM671592v1_genomic.gbff	streptomyces_pubMLST	-	~141	~170	~149	~45	~170	185?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006716135.1_ASM671613v1_genomic.gbff	streptomyces_pubMLST	-	~116	~24	~131	~185	~170	~157
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006782915.1_ASM678291v1_genomic.gbff	streptomyces_pubMLST	-	~116	~24	~131	~185	~170	~157
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006788935.1_ASM678893v1_genomic.gbff	streptomyces_pubMLST	-	~28	~94	~34	96?	35	~107
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_006974005.1_ASM697400v1_genomic.gbff	streptomyces_pubMLST	-	107?	~88	~70	~87	~88	~62
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007050945.1_ASM705094v1_genomic.gbff	streptomyces_pubMLST	-	124?	~140	-	159?	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007096885.1_ASM709688v1_genomic.gbff	streptomyces_pubMLST	-	~84	~31	-	~165	~37	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007097205.2_ASM709720v2_genomic.gbff	streptomyces_pubMLST	-	~101	~115	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007097665.2_ASM709766v2_genomic.gbff	streptomyces_pubMLST	-	150?	-	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113405.2_ASM711340v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113425.2_ASM711342v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113445.1_ASM711344v1_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113465.1_ASM711346v1_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113485.2_ASM711348v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113505.2_ASM711350v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113525.2_ASM711352v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113545.2_ASM711354v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113565.2_ASM711356v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	~123	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113585.2_ASM711358v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007113665.2_ASM711366v2_genomic.gbff	streptomyces_pubMLST	-	~13	186?	-	123?	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007176755.1_ASM717675v1_genomic.gbff	streptomyces_pubMLST	-	~130	~107	-	~61	~147	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007280575.1_ASM728057v1_genomic.gbff	streptomyces_pubMLST	-	~51	69?	~69	~68	~58	75?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007280585.1_ASM728058v1_genomic.gbff	streptomyces_pubMLST	-	~51	69?	~69	~68	~58	75?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007363395.1_ASM736339v1_genomic.gbff	streptomyces_pubMLST	-	116?	119?	-	~118	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007595705.1_ASM759570v1_genomic.gbff	streptomyces_pubMLST	-	~120	42?	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007677905.1_ASM767790v1_genomic.gbff	streptomyces_pubMLST	-	~115	135?	~132	~138	~133	149?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007679265.1_ASM767926v1_genomic.gbff	streptomyces_pubMLST	-	~115	135?	~132	~138	~133	149?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007679425.1_ASM767942v1_genomic.gbff	streptomyces_pubMLST	-	~115	135?	~132	~138	~133	149?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007679945.1_ASM767994v1_genomic.gbff	streptomyces_pubMLST	-	28?	~94	~34	96?	35	~37
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007827565.1_ASM782756v1_genomic.gbff	streptomyces_pubMLST	-	~135	81?	-	-	~86	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007827595.1_ASM782759v1_genomic.gbff	streptomyces_pubMLST	-	~100	~123	~125	~132	~123	~126
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007828695.1_ASM782869v1_genomic.gbff	streptomyces_pubMLST	-	~146	~47	~131	~185	~47	~52
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007829855.1_ASM782985v1_genomic.gbff	streptomyces_pubMLST	-	~8	~156	~14	~28	~103	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007829875.1_ASM782987v1_genomic.gbff	streptomyces_pubMLST	-	~154	~47	~166	~137	~170	148?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007829885.1_ASM782988v1_genomic.gbff	streptomyces_pubMLST	-	~84	~8	-	14?	~46	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007856155.1_ASM785615v1_genomic.gbff	streptomyces_pubMLST	-	96?	126?	-	-	~125	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007896895.1_ASM789689v1_genomic.gbff	streptomyces_pubMLST	-	~106	~99	~132	~138	~133	~149
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007896905.1_ASM789690v1_genomic.gbff	streptomyces_pubMLST	-	5,5,5,5,5	5	~5	~114	36	~101
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_007994955.1_ASM799495v1_genomic.gbff	streptomyces_pubMLST	-	~61	78?	-	~120	~60	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008016805.1_ASM801680v1_genomic.gbff	streptomyces_pubMLST	-	~80	135?	~132	~138	~133	~149
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008039505.1_ASM803950v1_genomic.gbff	streptomyces_pubMLST	-	~26	~51	~32	~49	~167	~56
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042035.1_ASM804203v1_genomic.gbff	streptomyces_pubMLST	-	-	~31	-	~165	~39	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042045.1_ASM804204v1_genomic.gbff	streptomyces_pubMLST	-	35?	126?	-	-	~186	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042065.1_ASM804206v1_genomic.gbff	streptomyces_pubMLST	-	~8	~156	~14	~104	~9	~29
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042075.1_ASM804207v1_genomic.gbff	streptomyces_pubMLST	-	~17	~165	~62	~108	~127	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042115.1_ASM804211v1_genomic.gbff	streptomyces_pubMLST	-	~35	96?	-	~123	~118	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042145.1_ASM804214v1_genomic.gbff	streptomyces_pubMLST	-	~14	~10	~16	16?	~41	16?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042155.1_ASM804215v1_genomic.gbff	streptomyces_pubMLST	-	-	8	~36	~36	~38	~171
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008042275.1_ASM804227v1_genomic.gbff	streptomyces_pubMLST	-	~84	~46	-	165?	~13	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008064995.1_ASM806499v1_genomic.gbff	streptomyces_pubMLST	-	106,106,106,106,106,106,106	135?	132	138	133	~149
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008086975.1_ASM808697v1_genomic.gbff	streptomyces_pubMLST	-	15	16	~17	~17	~17	~17
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008087005.1_ASM808700v1_genomic.gbff	streptomyces_pubMLST	-	~90	84	52	83	~84	~58
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008120935.1_ASM812093v1_genomic.gbff	streptomyces_pubMLST	-	~84	~164	~100	100?	~35	48?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008124905.1_ASM812490v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008124915.1_ASM812491v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008124965.1_ASM812496v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008124975.1_ASM812497v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008124985.1_ASM812498v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008125015.1_ASM812501v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008125035.1_ASM812503v1_genomic.gbff	streptomyces_pubMLST	168	99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008180165.1_ASM818016v1_genomic.gbff	streptomyces_pubMLST	-	3	~104	~105	~10	~105	~118
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008271805.1_ASM827180v1_genomic.gbff	streptomyces_pubMLST	-	~95	140?	-	~175	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008312835.1_ASM831283v1_genomic.gbff	streptomyces_pubMLST	-	124?	~24	~131	~171	~170	~201
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008369065.1_ASM836906v1_genomic.gbff	streptomyces_pubMLST	-	~130	~165	-	~123	~182	~126
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008386495.1_ASM838649v1_genomic.gbff	streptomyces_pubMLST	-	~144	~138	~137	137?	~138	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008632535.1_ASM863253v1_genomic.gbff	streptomyces_pubMLST	-	3	104	105	~3	105	118
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008632955.1_ASM863295v1_genomic.gbff	streptomyces_pubMLST	-	-	~47	~131	~185	~47	~52
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008634015.1_ASM863401v1_genomic.gbff	streptomyces_pubMLST	-	~94	~42	-	175?	~41	~11
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008634025.1_ASM863402v1_genomic.gbff	streptomyces_pubMLST	-	~53	65	65	64	65	71
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008639045.1_ASM863904v1_genomic.gbff	streptomyces_pubMLST	-	14,14,14,14,14,14,14	~10	16	16	16	~16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008639165.1_ASM863916v1_genomic.gbff	streptomyces_pubMLST	-	14,14,14,14,14	15	16	16	16	16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642275.1_ASM864227v1_genomic.gbff	streptomyces_pubMLST	-	32,32,32,32,32,32	~43	~17	~38	~40	~47
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642295.1_ASM864229v1_genomic.gbff	streptomyces_pubMLST	-	~32	43?	-	-	~40	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642315.1_ASM864231v1_genomic.gbff	streptomyces_pubMLST	-	~93	~33	-	~118	~15	15?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642335.1_ASM864233v1_genomic.gbff	streptomyces_pubMLST	-	~13	~33	-	~118	~15	~15
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642355.1_ASM864235v1_genomic.gbff	streptomyces_pubMLST	-	~130	~114	-	~118	~15	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008642375.1_ASM864237v1_genomic.gbff	streptomyces_pubMLST	-	~14	~10	~16	~11	~41	16?
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704395.1_ASM870439v1_genomic.gbff	streptomyces_pubMLST	-	~130	114?	-	~15	~15	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704425.1_ASM870442v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	~170	~169	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704445.1_ASM870444v1_genomic.gbff	streptomyces_pubMLST	-	~147	~176	-	~177	~176	~139
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704475.1_ASM870447v1_genomic.gbff	streptomyces_pubMLST	-	92,92	~118	116	122	117	134
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704495.1_ASM870449v1_genomic.gbff	streptomyces_pubMLST	-	13,13,13	14	15	15	15	15
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704515.1_ASM870451v1_genomic.gbff	streptomyces_pubMLST	-	~53	~134	131	137	~132	148
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704535.1_ASM870453v1_genomic.gbff	streptomyces_pubMLST	-	24,24,24,24,24,24	30	30	30	31	32
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704555.1_ASM870455v1_genomic.gbff	streptomyces_pubMLST	-	82,82,82,82,82,82	102	104	104	103	116
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704575.1_ASM870457v1_genomic.gbff	streptomyces_pubMLST	-	17	~19	~19	~20	20	~20
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704655.1_ASM870465v1_genomic.gbff	streptomyces_pubMLST	-	46,46,46,46	58	58	57	~65	64
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704715.1_ASM870471v1_genomic.gbff	streptomyces_pubMLST	-	~130	~170	~62	~132	~183	~68
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704795.1_ASM870479v1_genomic.gbff	streptomyces_pubMLST	-	116?	119?	-	~43	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704855.1_ASM870485v1_genomic.gbff	streptomyces_pubMLST	-	30,30,30,48	78	78	77	79	86
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704935.1_ASM870493v1_genomic.gbff	streptomyces_pubMLST	-	20,20,20,20,20,20	30?	-	~38	~140	~47
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008704995.1_ASM870499v1_genomic.gbff	streptomyces_pubMLST	-	~115	151	147	154	149	165
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008705135.1_ASM870513v1_genomic.gbff	streptomyces_pubMLST	-	~99	~108	~109	~112	~131	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008705255.1_ASM870525v1_genomic.gbff	streptomyces_pubMLST	-	14,14,14,14,14,14,14	~10	~16	~16	16	~16
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008806595.1_ASM880659v1_genomic.gbff	streptomyces_pubMLST	-	~19	~176	-	~147	~147	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008868685.1_ASM886868v1_genomic.gbff	streptomyces_pubMLST	-	~130	161?	-	~123	~157	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008905045.1_ASM890504v1_genomic.gbff	streptomyces_pubMLST	-	95?	140?	-	~123	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008931305.1_ASM893130v1_genomic.gbff	streptomyces_pubMLST	-	99,99,99,99	127	124	131	126	142
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008932075.1_ASM893207v1_genomic.gbff	streptomyces_pubMLST	-	8	17	96	97?	18	~108
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008973465.1_ASM897346v1_genomic.gbff	streptomyces_pubMLST	-	~111	~170	-	~99	~108	~201
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_008974245.1_ASM897424v1_genomic.gbff	streptomyces_pubMLST	-	~115	~138	-	-	~131	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009025935.1_ASM902593v1_genomic.gbff	streptomyces_pubMLST	-	~140	~169	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009184865.1_ASM918486v1_genomic.gbff	streptomyces_pubMLST	-	~65	~154	~168	125?	~165	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009208535.1_ASM920853v1_genomic.gbff	streptomyces_pubMLST	-	~120	148	~145	~151	146	~162
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009296025.1_ASM929602v1_genomic.gbff	streptomyces_pubMLST	-	~66	~27	-	-	-	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009299385.1_ASM929938v1_genomic.gbff	streptomyces_pubMLST	-	~94	~174	~118	~124	~119	~136
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009377175.1_ASM937717v1_genomic.gbff	streptomyces_pubMLST	-	~17	~165	-	~24	~136	~126
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009377185.1_ASM937718v1_genomic.gbff	streptomyces_pubMLST	-	~19	~91	-	142?	~147	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009377205.1_ASM937720v1_genomic.gbff	streptomyces_pubMLST	-	~97	~91	~121	~99	149?	-
supplementary_files/supplementary_file_5/output/all_genomes_for_mlst_extension/GCF_009377235.1_ASM937723v1_genomic.gbff	streptomyces_pubMLST	-	~17	~91	-	185?	-	-
